num	premise	hypothesis	gold_label	template_num	time_format	time_span	category	aspect	cf
7146	花がちょうど1日間で道端に咲いた。	花は3日間以内に道端に咲いた。	entailment	46	日間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('咲く', {'が': ['花'], 'に': ['道端']}, '継続主体動作特定時点成立')
7147	学生がちょうど3日間で依頼を達成した。	学生は1日間以内に依頼を達成した。	contradiction	46	日間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('達成する', {'が': ['学生'], 'を': ['依頼']}, '継続主体動作特定時点成立')
7148	トヨタがちょうど3日間で自動車市場のシェアを占めた。	トヨタは2日間以内に自動車市場のシェアを占めた。	contradiction	46	日間	short	2区間比較（ちょうど/以内）	継続主体変化	('占める', {'が': ['トヨタ', 'ホンダ', 'トヨタ'], 'を': ['自動車市場のシェア']}, '継続主体変化')
7149	私がちょうど2日間で身体を冷やした。	私は1日間以内に身体を冷やした。	contradiction	46	日間	short	2区間比較（ちょうど/以内）	継続主体変化	('冷やす', {'が': ['私', 'あなた', '山田さん'], 'を': ['身体']}, '継続主体変化')
7150	山田がちょうど3日間でトマトを菜園に植えた。	山田は2日間以内にトマトを菜園に植えた。	contradiction	46	日間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('植える', {'が': ['山田'], 'に': ['菜園'], 'を': ['トマト']}, '継続主体動作特定時点成立')
7151	選手たちがちょうど2日間で競技を競った。	選手たちは1日間以内に競技を競った。	contradiction	46	日間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('競う', {'が': ['選手たち'], 'を': ['競技']}, '継続主体動作特定時点成立')
7152	トムがちょうど3日間で上位を独占した。	トムは2日間以内に上位を独占した。	contradiction	46	日間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('独占する', {'が': ['トム'], 'を': ['上位']}, '継続主体動作特定時点成立')
7153	子供がちょうど3日間でチケットを譲った。	子供は1日間以内にチケットを譲った。	contradiction	46	日間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('譲る', {'が': ['子供'], 'を': ['チケット']}, '継続主体動作特定時点成立')
7154	経済がちょうど2日間で成長率を下回った。	経済は1日間以内に成長率を下回った。	contradiction	46	日間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('下回る', {'が': ['経済'], 'を': ['成長率']}, '継続主体動作特定時点成立')
7155	宮崎さんがちょうど2日間で下げを主導した。	宮崎さんは1日間以内に下げを主導した。	contradiction	46	日間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('主導する', {'が': ['宮崎さん'], 'を': ['下げ']}, '継続主体動作特定時点成立')
7156	山田さんがちょうど2日間でファンを回した。	山田さんは1日間以内にファンを回した。	contradiction	46	日間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('回す', {'が': ['山田さん'], 'を': ['ファン']}, '継続主体動作特定時点成立')
7157	佐藤さんがちょうど3日間で教授を勤めた。	佐藤さんは2日間以内に教授を勤めた。	contradiction	46	日間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('勤める', {'が': ['佐藤さん'], 'を': ['教授']}, '継続主体動作特定時点成立')
7158	田中さんがちょうど3日間でフォルダを参照した。	田中さんは2日間以内にフォルダを参照した。	contradiction	46	日間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('参照する', {'が': ['田中さん'], 'を': ['フォルダ']}, '継続主体動作特定時点成立')
7159	犬がちょうど2日間でコマンドを実行した。	犬は1日間以内にコマンドを実行した。	contradiction	46	日間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('実行する', {'が': ['犬'], 'を': ['コマンド']}, '継続主体動作特定時点成立')
7160	彼女がちょうど3日間で台詞を吐いた。	彼女は2日間以内に台詞を吐いた。	contradiction	46	日間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('吐く', {'が': ['彼女'], 'を': ['台詞']}, '継続主体動作特定時点成立')
7161	太郎がちょうど3日間で肩を露出した。	太郎は2日間以内に肩を露出した。	contradiction	46	日間	short	2区間比較（ちょうど/以内）	継続主体変化	('露出する', {'が': ['太郎', '花子', '彼'], 'を': ['肩']}, '継続主体変化')
7162	彼女がちょうど3日間で憎しみを抱いた。	彼女は2日間以内に憎しみを抱いた。	contradiction	46	日間	short	2区間比較（ちょうど/以内）	継続主体変化	('抱く', {'が': ['彼女', '私', '彼'], 'を': ['憎しみ']}, '継続主体変化')
7163	田中さんがちょうど3日間で外国人を雇った。	田中さんは2日間以内に外国人を雇った。	contradiction	46	日間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('雇う', {'が': ['田中さん'], 'を': ['外国人']}, '継続主体動作特定時点成立')
7164	女性がちょうど3日間で汗を拭った。	女性は1日間以内に汗を拭った。	contradiction	46	日間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('拭う', {'が': ['女性', '男性'], 'を': ['汗']}, '継続主体動作特定時点成立')
7165	昨日、映画館で彼がちょうど3日間で鈍化した。	昨日、映画館で彼は2日間以内に鈍化した。	contradiction	46	日間	short	2区間比較（ちょうど/以内）	継続主体変化	('鈍化する', {'が': ['昨日、映画館で彼', '彼女', '太郎']}, '継続主体変化')
7166	彼女がちょうど2日間で目元をケアした。	彼女は1日間以内に目元をケアした。	contradiction	46	日間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('ケアする', {'が': ['彼女'], 'を': ['目元']}, '継続主体動作特定時点成立')
7167	彼がちょうど5時間で災害を町に覆った。	彼は8時間以内に災害を町に覆った。	entailment	46	時間	random	2区間比較（ちょうど/以内）	継続主体変化	('覆う', {'が': ['彼', '彼女', '地震'], 'に': ['町'], 'を': ['災害']}, '継続主体変化')
7168	子供がちょうど1時間で目蓋を開いた。	子供は7時間以内に目蓋を開いた。	entailment	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('開く', {'が': ['子供'], 'を': ['目蓋']}, '継続主体動作特定時点成立')
7169	太郎がちょうど2時間で餃子を作った。	太郎は7時間以内に餃子を作った。	entailment	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('作る', {'が': ['太郎'], 'を': ['餃子']}, '継続主体動作特定時点成立')
7170	松本がちょうど4時間でバーディを獲った。	松本は9時間以内にバーディを獲った。	entailment	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('獲る', {'が': ['松本'], 'を': ['バーディ']}, '継続主体動作特定時点成立')
7171	佐藤さんがちょうど1時間で単価を引き下げた。	佐藤さんは7時間以内に単価を引き下げた。	entailment	46	時間	random	2区間比較（ちょうど/以内）	継続主体変化	('引き下げる', {'が': ['佐藤さん', '鈴木さん', 'スーパーマーケット'], 'を': ['単価']}, '継続主体変化')
7172	彼がちょうど4時間で仕事を語った。	彼は6時間以内に仕事を語った。	entailment	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('語る', {'が': ['彼'], 'を': ['仕事']}, '継続主体動作特定時点成立')
7173	お客様がちょうど2時間で部屋にいらっしゃった。	お客様は3時間以内に部屋にいらっしゃった。	entailment	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('いらっしゃる', {'が': ['お客様'], 'に': ['部屋']}, '継続主体動作特定時点成立')
7174	政府がちょうど2時間で国債を買い取った。	政府は3時間以内に国債を買い取った。	entailment	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('買い取る', {'が': ['政府'], 'を': ['国債']}, '継続主体動作特定時点成立')
7175	政府がちょうど7時間で不安を煽った。	政府は8時間以内に不安を煽った。	entailment	46	時間	random	2区間比較（ちょうど/以内）	継続主体変化	('煽る', {'が': ['政府', 'マスメディア', '太郎'], 'を': ['不安']}, '継続主体変化')
7176	エルフがちょうど3時間で主流を占めた。	エルフは6時間以内に主流を占めた。	entailment	46	時間	random	2区間比較（ちょうど/以内）	継続主体変化	('占める', {'が': ['エルフ', 'ドワーフ', '戦士たち'], 'を': ['主流']}, '継続主体変化')
7177	次郎がちょうど5時間で勤めた。	次郎は8時間以内に勤めた。	entailment	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('勤める', {'が': ['次郎', '太郎', '花子']}, '継続主体動作特定時点成立')
7178	山田がちょうど4時間で料理を注文した。	山田は6時間以内に料理を注文した。	entailment	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('注文する', {'が': ['山田'], 'を': ['料理']}, '継続主体動作特定時点成立')
7179	太郎がちょうど2時間で音を拾った。	太郎は8時間以内に音を拾った。	entailment	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('拾う', {'が': ['太郎'], 'を': ['音']}, '継続主体動作特定時点成立')
7180	小説家がちょうど5時間で自叙伝を出版した。	小説家は7時間以内に自叙伝を出版した。	entailment	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('出版する', {'が': ['小説家'], 'を': ['自叙伝']}, '継続主体動作特定時点成立')
7181	田中さんがちょうど6時間で料理のコツを伝授した。	田中さんは8時間以内に料理のコツを伝授した。	entailment	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('伝授する', {'が': ['田中さん'], 'を': ['料理のコツ']}, '継続主体動作特定時点成立')
7182	太郎がちょうど3時間で状態を捕らえた。	太郎は6時間以内に状態を捕らえた。	entailment	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('捕らえる', {'が': ['太郎'], 'を': ['状態']}, '継続主体動作特定時点成立')
7183	エマがちょうど3時間で毛穴を引き締めた。	エマは4時間以内に毛穴を引き締めた。	entailment	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('引き締める', {'が': ['エマ'], 'を': ['毛穴']}, '継続主体動作特定時点成立')
7184	太郎がちょうど4時間で中心部を離れた。	太郎は8時間以内に中心部を離れた。	entailment	46	時間	random	2区間比較（ちょうど/以内）	継続主体変化	('離れる', {'が': ['太郎', '花子', '子供たち'], 'を': ['中心部']}, '継続主体変化')
7185	皆がちょうど2時間で質問に振った。	皆は6時間以内に質問に振った。	entailment	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('振る', {'が': ['皆'], 'に': ['質問']}, '継続主体動作特定時点成立')
7186	現実がちょうど3時間で人を写した。	現実は4時間以内に人を写した。	entailment	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('写す', {'が': ['現実'], 'を': ['人']}, '継続主体動作特定時点成立')
7187	客がちょうど4時間で案内図を御覧した。	客は1時間以内に案内図を御覧した。	contradiction	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('御覧する', {'が': ['客'], 'を': ['案内図']}, '継続主体動作特定時点成立')
7188	大企業がちょうど9時間で上位を独占した。	大企業は7時間以内に上位を独占した。	contradiction	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('独占する', {'が': ['大企業'], 'を': ['上位']}, '継続主体動作特定時点成立')
7189	社長がちょうど8時間で代表を率いた。	社長は3時間以内に代表を率いた。	contradiction	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('率いる', {'が': ['社長'], 'を': ['代表']}, '継続主体動作特定時点成立')
7190	学生がちょうど4時間でリサイクル品を処分した。	学生は1時間以内にリサイクル品を処分した。	contradiction	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('処分する', {'が': ['学生'], 'を': ['リサイクル品']}, '継続主体動作特定時点成立')
7191	彼がちょうど8時間で記事を更新した。	彼は2時間以内に記事を更新した。	contradiction	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('更新する', {'が': ['彼'], 'を': ['記事']}, '継続主体動作特定時点成立')
7192	私がちょうど6時間で免疫力を高めた。	私は2時間以内に免疫力を高めた。	contradiction	46	時間	random	2区間比較（ちょうど/以内）	継続主体変化	('高める', {'が': ['私', '友人', '田中さん'], 'を': ['免疫力']}, '継続主体変化')
7193	私たちがちょうど4時間で本州を縦断した。	私たちは2時間以内に本州を縦断した。	contradiction	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('縦断する', {'が': ['私たち'], 'を': ['本州']}, '継続主体動作特定時点成立')
7194	田中さんがちょうど7時間で指令を出力した。	田中さんは3時間以内に指令を出力した。	contradiction	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('出力する', {'が': ['田中さん'], 'を': ['指令']}, '継続主体動作特定時点成立')
7195	人々がちょうど8時間で私の視線を引いた。	人々は1時間以内に私の視線を引いた。	contradiction	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('引く', {'が': ['人々'], 'を': ['私の視線']}, '継続主体動作特定時点成立')
7196	私がちょうど7時間で御飯に作った。	私は3時間以内に御飯に作った。	contradiction	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('作る', {'が': ['私'], 'に': ['御飯']}, '継続主体動作特定時点成立')
7197	山田さんがちょうど9時間で半島を縦断した。	山田さんは3時間以内に半島を縦断した。	contradiction	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('縦断する', {'が': ['山田さん'], 'を': ['半島']}, '継続主体動作特定時点成立')
7198	彼女がちょうど8時間で身体を這った。	彼女は1時間以内に身体を這った。	contradiction	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('這う', {'が': ['彼女'], 'を': ['身体']}, '継続主体動作特定時点成立')
7199	田中がちょうど8時間で成績を伸ばした。	田中は7時間以内に成績を伸ばした。	contradiction	46	時間	random	2区間比較（ちょうど/以内）	継続主体変化	('伸ばす', {'が': ['田中', '山田', '田中'], 'を': ['成績']}, '継続主体変化')
7200	太郎がちょうど2時間で旅行を語った。	太郎は1時間以内に旅行を語った。	contradiction	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('語る', {'が': ['太郎'], 'を': ['旅行']}, '継続主体動作特定時点成立')
7201	私がちょうど2時間で人生に与えた。	私は1時間以内に人生に与えた。	contradiction	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('与える', {'が': ['私'], 'に': ['人生']}, '継続主体動作特定時点成立')
7202	私がちょうど9時間で不要品を処分した。	私は1時間以内に不要品を処分した。	contradiction	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('処分する', {'が': ['私'], 'を': ['不要品']}, '継続主体動作特定時点成立')
7203	私たちがちょうど5時間で難民を助けた。	私たちは3時間以内に難民を助けた。	contradiction	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('助ける', {'が': ['私たち'], 'を': ['難民']}, '継続主体動作特定時点成立')
7204	私がちょうど9時間で御飯を作った。	私は7時間以内に御飯を作った。	contradiction	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('作る', {'が': ['私'], 'を': ['御飯']}, '継続主体動作特定時点成立')
7205	私たちがちょうど7時間で経営をサポートした。	私たちは4時間以内に経営をサポートした。	contradiction	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('サポートする', {'が': ['私たち'], 'を': ['経営']}, '継続主体動作特定時点成立')
7206	私がちょうど8時間でおわびを申し上げた。	私は2時間以内におわびを申し上げた。	contradiction	46	時間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('申し上げる', {'が': ['私'], 'を': ['おわび']}, '継続主体動作特定時点成立')
7207	田中さんがちょうど1時間で頭角を現した。	田中さんは3時間以内に頭角を現した。	entailment	46	時間	short	2区間比較（ちょうど/以内）	継続主体変化	('現す', {'が': ['田中さん', '山田さん', '太郎'], 'を': ['頭角']}, '継続主体変化')
7208	雪がちょうど2時間で街に降った。	雪は3時間以内に街に降った。	entailment	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('降る', {'が': ['雪'], 'に': ['街']}, '継続主体動作特定時点成立')
7209	子供がちょうど1時間で顔を触った。	子供は3時間以内に顔を触った。	entailment	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('触る', {'が': ['子供'], 'を': ['顔']}, '継続主体動作特定時点成立')
7210	その景色がちょうど1時間で瞳に写った。	その景色は2時間以内に瞳に写った。	entailment	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('写る', {'が': ['その景色'], 'に': ['瞳']}, '継続主体動作特定時点成立')
7211	パソコンがちょうど1時間でプログラムを実行した。	パソコンは2時間以内にプログラムを実行した。	entailment	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('実行する', {'が': ['パソコン'], 'を': ['プログラム']}, '継続主体動作特定時点成立')
7212	彼がちょうど2時間で頭角を現した。	彼は3時間以内に頭角を現した。	entailment	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('現す', {'が': ['彼'], 'を': ['頭角']}, '継続主体動作特定時点成立')
7213	私がちょうど1時間で庭に植えた。	私は3時間以内に庭に植えた。	entailment	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('植える', {'が': ['私'], 'に': ['庭']}, '継続主体動作特定時点成立')
7214	田中さんがちょうど2時間で枕を濡らした。	田中さんは3時間以内に枕を濡らした。	entailment	46	時間	short	2区間比較（ちょうど/以内）	継続主体変化	('濡らす', {'が': ['田中さん', '鈴木さん', '山田さん'], 'を': ['枕']}, '継続主体変化')
7215	田中さんがちょうど1時間で音を拾った。	田中さんは3時間以内に音を拾った。	entailment	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('拾う', {'が': ['田中さん'], 'を': ['音']}, '継続主体動作特定時点成立')
7216	NHKがちょうど1時間でニュースを放送した。	NHKは3時間以内にニュースを放送した。	entailment	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('放送する', {'が': ['NHK'], 'を': ['ニュース']}, '継続主体動作特定時点成立')
7217	友達がちょうど2時間で相性を占った。	友達は3時間以内に相性を占った。	entailment	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('占う', {'が': ['友達'], 'を': ['相性']}, '継続主体動作特定時点成立')
7218	田中さんがちょうど1時間で山田さんを信用した。	田中さんは3時間以内に山田さんを信用した。	entailment	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('信用する', {'が': ['田中さん'], 'を': ['山田さん']}, '継続主体動作特定時点成立')
7219	私がちょうど1時間で身体を支配した。	私は2時間以内に身体を支配した。	entailment	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('支配する', {'が': ['私'], 'を': ['身体']}, '継続主体動作特定時点成立')
7220	山田がちょうど1時間でトマトを植えた。	山田は3時間以内にトマトを植えた。	entailment	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('植える', {'が': ['山田'], 'を': ['トマト']}, '継続主体動作特定時点成立')
7221	ジョンがちょうど1時間で吸った。	ジョンは2時間以内に吸った。	entailment	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('吸う', {'が': ['ジョン']}, '継続主体動作特定時点成立')
7222	このサービスがちょうど1時間で管理を担った。	このサービスは2時間以内に管理を担った。	entailment	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('担う', {'が': ['このサービス'], 'を': ['管理']}, '継続主体動作特定時点成立')
7223	彼女がちょうど1時間でフォルダを参照した。	彼女は3時間以内にフォルダを参照した。	entailment	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('参照する', {'が': ['彼女'], 'を': ['フォルダ']}, '継続主体動作特定時点成立')
7224	彼女がちょうど1時間で様子を付いた。	彼女は2時間以内に様子を付いた。	entailment	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('付く', {'が': ['彼女'], 'を': ['様子']}, '継続主体動作特定時点成立')
7225	田中さんがちょうど1時間で携帯に入った。	田中さんは2時間以内に携帯に入った。	entailment	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('入る', {'が': ['田中さん'], 'に': ['携帯']}, '継続主体動作特定時点成立')
7226	野球がちょうど1時間で醸した。	野球は3時間以内に醸した。	entailment	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('醸す', {'が': ['野球']}, '継続主体動作特定時点成立')
7227	学校がちょうど3時間で免許を与えた。	学校は1時間以内に免許を与えた。	contradiction	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('与える', {'が': ['学校'], 'を': ['免許']}, '継続主体動作特定時点成立')
7228	学生がちょうど3時間で定めた。	学生は2時間以内に定めた。	contradiction	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('定める', {'が': ['学生', '保護者', '先生']}, '継続主体動作特定時点成立')
7229	御前がちょうど2時間で人間を裁いた。	御前は1時間以内に人間を裁いた。	contradiction	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('裁く', {'が': ['御前'], 'を': ['人間']}, '継続主体動作特定時点成立')
7230	生徒がちょうど3時間でサポートした。	生徒は2時間以内にサポートした。	contradiction	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('サポートする', {'が': ['生徒', '先生', '勉強']}, '継続主体動作特定時点成立')
7231	学生がちょうど3時間で試験を受験した。	学生は1時間以内に試験を受験した。	contradiction	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('受験する', {'が': ['学生'], 'を': ['試験']}, '継続主体動作特定時点成立')
7232	学生がちょうど3時間でランチを頼んだ。	学生は2時間以内にランチを頼んだ。	contradiction	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('頼む', {'が': ['学生'], 'を': ['ランチ']}, '継続主体動作特定時点成立')
7233	ステップがちょうど3時間でシミュレーションを実行した。	ステップは1時間以内にシミュレーションを実行した。	contradiction	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('実行する', {'が': ['ステップ'], 'を': ['シミュレーション']}, '継続主体動作特定時点成立')
7234	夕焼けがちょうど3時間でオレンジ色に染めた。	夕焼けは2時間以内にオレンジ色に染めた。	contradiction	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('染める', {'が': ['夕焼け'], 'に': ['オレンジ色']}, '継続主体動作特定時点成立')
7235	田中さんがちょうど2時間で冗談を仰った。	田中さんは1時間以内に冗談を仰った。	contradiction	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('仰る', {'が': ['田中さん'], 'を': ['冗談']}, '継続主体動作特定時点成立')
7236	彼がちょうど3時間で彼の意識を変えた。	彼は1時間以内に彼の意識を変えた。	contradiction	46	時間	short	2区間比較（ちょうど/以内）	継続主体変化	('変える', {'が': ['彼', '彼の友人', '新しい情報'], 'を': ['彼の意識']}, '継続主体変化')
7237	花屋さんがちょうど3時間で薔薇を植えた。	花屋さんは2時間以内に薔薇を植えた。	contradiction	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('植える', {'が': ['花屋さん'], 'を': ['薔薇']}, '継続主体動作特定時点成立')
7238	塁線がちょうど2時間でゴールを破った。	塁線は1時間以内にゴールを破った。	contradiction	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('破る', {'が': ['塁線'], 'を': ['ゴール']}, '継続主体動作特定時点成立')
7239	エスカレーターがちょうど2時間で人を上った。	エスカレーターは1時間以内に人を上った。	contradiction	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('上る', {'が': ['エスカレーター'], 'を': ['人']}, '継続主体動作特定時点成立')
7240	山田さんがちょうど2時間で学校の教師を勤めた。	山田さんは1時間以内に学校の教師を勤めた。	contradiction	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('勤める', {'が': ['山田さん'], 'を': ['学校の教師']}, '継続主体動作特定時点成立')
7241	彼がちょうど3時間で私を引いた。	彼は2時間以内に私を引いた。	contradiction	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('引く', {'が': ['彼'], 'を': ['私']}, '継続主体動作特定時点成立')
7242	太郎がちょうど2時間でタオルを濡らした。	太郎は1時間以内にタオルを濡らした。	contradiction	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('濡らす', {'が': ['太郎'], 'を': ['タオル']}, '継続主体動作特定時点成立')
7243	山田さんがちょうど3時間で回路に出力した。	山田さんは2時間以内に回路に出力した。	contradiction	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('出力する', {'が': ['山田さん'], 'に': ['回路']}, '継続主体動作特定時点成立')
7244	スポーツがちょうど3時間で人気を呼んだ。	スポーツは1時間以内に人気を呼んだ。	contradiction	46	時間	short	2区間比較（ちょうど/以内）	継続主体変化	('呼ぶ', {'が': ['スポーツ'], 'を': ['人気']}, '継続主体変化')
7245	私がちょうど3時間で塾に通った。	私は1時間以内に塾に通った。	contradiction	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('通う', {'が': ['私'], 'に': ['塾']}, '継続主体動作特定時点成立')
7246	夕焼けがちょうど2時間で世界を染めた。	夕焼けは1時間以内に世界を染めた。	contradiction	46	時間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('染める', {'が': ['夕焼け'], 'を': ['世界']}, '継続主体動作特定時点成立')
7247	私はちょうど6年間で将来の目標を語った。	私はその将来の目標を語るのにちょうど2年間を費やした。	contradiction	47	年間	random	2区間比較（ちょうど/ちょうど）	継続主体動作特定時点成立	('語る', {'が': ['私'], 'を': ['将来の目標']}, '継続主体動作特定時点成立')
7248	花子さんはちょうど7年間でバジルを植えた。	花子さんはそのバジルを植えるのにちょうど3年間を費やした。	contradiction	47	年間	random	2区間比較（ちょうど/ちょうど）	継続主体動作特定時点成立	('植える', {'が': ['花子さん'], 'に': ['プランター'], 'を': ['バジル']}, '継続主体動作特定時点成立')
7249	その俳優はちょうど4年間でキャラクターを演じた。	その俳優はそのキャラクターを演じるのにちょうど6年間を費やした。	contradiction	47	年間	random	2区間比較（ちょうど/ちょうど）	継続主体動作特定時点成立	('演じる', {'が': ['その俳優'], 'を': ['キャラクター']}, '継続主体動作特定時点成立')
7250	人々はちょうど2年間で私の視線を引いた。	人々はその私の視線を引くのにちょうど4年間を費やした。	contradiction	47	年間	random	2区間比較（ちょうど/ちょうど）	継続主体動作特定時点成立	('引く', {'が': ['人々'], 'を': ['私の視線']}, '継続主体動作特定時点成立')
7251	サラはちょうど1年間でケーキを作った。	サラはそのケーキを作るのにちょうど3年間を費やした。	contradiction	47	年間	random	2区間比較（ちょうど/ちょうど）	継続主体動作特定時点成立	('作る', {'が': ['サラ'], 'に': ['クリスマス'], 'を': ['ケーキ']}, '継続主体動作特定時点成立')
7252	鈴木はちょうど1年間で良品を発送した。	鈴木はその良品を発送するのにちょうど4年間を費やした。	contradiction	47	年間	random	2区間比較（ちょうど/ちょうど）	継続主体動作特定時点成立	('発送する', {'が': ['鈴木'], 'に': ['田口'], 'を': ['良品']}, '継続主体動作特定時点成立')
7253	市はちょうど4年間で書類を出した。	市はその書類を出すのにちょうど2年間を費やした。	contradiction	47	年間	random	2区間比較（ちょうど/ちょうど）	継続主体動作特定時点成立	('出す', {'が': ['市'], 'に': ['税務署'], 'を': ['書類']}, '継続主体動作特定時点成立')
7254	鈴木はちょうど8年間でバジルを植えた。	鈴木はそのバジルを植えるのにちょうど9年間を費やした。	contradiction	47	年間	random	2区間比較（ちょうど/ちょうど）	継続主体動作特定時点成立	('植える', {'が': ['鈴木'], 'に': ['ベランダ'], 'を': ['バジル']}, '継続主体動作特定時点成立')
7255	子供たちはちょうど7年間でブロックを置いた。	子供たちはそのブロックを置くのにちょうど5年間を費やした。	contradiction	47	年間	random	2区間比較（ちょうど/ちょうど）	継続主体動作特定時点成立	('置く', {'が': ['子供たち'], 'に': ['床'], 'を': ['ブロック']}, '継続主体動作特定時点成立')
