num	premise	hypothesis	gold_label	template_num	time_format	time_span	category	aspect	cf
6909	田中 が ちょうど 1 時間 で 目の前 の ボス を 倒した 。 田中 は 19 時 に その 目の前 の ボス を 倒し 始めた 。	田中 は 12 時 まで に その 目の前 の ボス を 倒し 終えた 。	contradiction	45	時	short	2区間比較（ちょうど/以内+区間計算）	継続主体動作特定時点成立	('倒す', {'が': ['田中'], 'を': ['目の前のボス']}, '継続主体動作特定時点成立')
6910	敵 が ちょうど 2 時間 で 標的 を 撃った 。 敵 は 13 時 に その 標的 を 撃ち 始めた 。	敵 は 9 時 まで に その 標的 を 撃ち 終えた 。	contradiction	45	時	short	2区間比較（ちょうど/以内+区間計算）	継続主体動作特定時点成立	('撃つ', {'が': ['敵'], 'を': ['標的']}, '継続主体動作特定時点成立')
6911	鳥 が ちょうど 2 時間 で 空中 を 飛んだ 。 鳥 は 10 時 に その 空中 を 飛び 始めた 。	鳥 は 6 時 まで に その 空中 を 飛び 終えた 。	contradiction	45	時	short	2区間比較（ちょうど/以内+区間計算）	継続主体動作特定時点成立	('飛ぶ', {'が': ['鳥'], 'を': ['空中']}, '継続主体動作特定時点成立')
6912	私 たち が ちょうど 2 時間 で ドーム を 包んだ 。 私 たち は 14 時 に その ドーム を 包み 始めた 。	私 たち は 12 時 まで に その ドーム を 包み 終えた 。	contradiction	45	時	short	2区間比較（ちょうど/以内+区間計算）	継続主体動作特定時点成立	('包む', {'が': ['私たち'], 'を': ['ドーム']}, '継続主体動作特定時点成立')
6913	社員 たち が ちょうど 3 時間 で 請求 書 を 提出 した 。 社員 たち は 10 時 に その 請求 書 を 提出 し 始めた 。	社員 たち は 7 時 まで に その 請求 書 を 提出 し 終えた 。	contradiction	45	時	short	2区間比較（ちょうど/以内+区間計算）	継続主体動作特定時点成立	('提出する', {'が': ['社員たち'], 'を': ['請求書']}, '継続主体動作特定時点成立')
6914	山田 さん が ちょうど 2 時間 で 記憶 力 を 高めた 。 山田 さん は 9 時 に その 記憶 力 を 高め 始めた 。	山田 さん は 3 時 まで に その 記憶 力 を 高め 終えた 。	contradiction	45	時	short	2区間比較（ちょうど/以内+区間計算）	継続主体変化	('高める', {'が': ['山田さん', '鈴木さん', '音楽'], 'を': ['記憶力']}, '継続主体変化')
6915	友達 が ちょうど 3 時間 で 相性 を 占った 。 友達 は 12 時 に その 相性 を 占い 始めた 。	友達 は 13 時 まで に その 相性 を 占い 終えた 。	contradiction	45	時	short	2区間比較（ちょうど/以内+区間計算）	継続主体動作特定時点成立	('占う', {'が': ['友達'], 'を': ['相性']}, '継続主体動作特定時点成立')
6916	書店 が ちょうど 1 時間 で 書籍 を 発送 した 。 書店 は 13 時 に その 書籍 を 発送 し 始めた 。	書店 は 7 時 まで に その 書籍 を 発送 し 終えた 。	contradiction	45	時	short	2区間比較（ちょうど/以内+区間計算）	継続主体動作特定時点成立	('発送する', {'が': ['書店'], 'を': ['書籍']}, '継続主体動作特定時点成立')
6917	彼 が ちょうど 1 時間 で 仕事 を 語った 。 彼 は 9 時 に その 仕事 を 語り 始めた 。	彼 は 5 時 まで に その 仕事 を 語り 終えた 。	contradiction	45	時	short	2区間比較（ちょうど/以内+区間計算）	継続主体動作特定時点成立	('語る', {'が': ['彼'], 'を': ['仕事']}, '継続主体動作特定時点成立')
6918	田中 さん が ちょうど 3 時間 で じゃが芋 を 植えた 。 田中 さん は 10 時 に その じゃが芋 を 植え 始めた 。	田中 さん は 11 時 まで に その じゃが芋 を 植え 終えた 。	contradiction	45	時	short	2区間比較（ちょうど/以内+区間計算）	継続主体動作特定時点成立	('植える', {'が': ['田中さん'], 'を': ['じゃが芋']}, '継続主体動作特定時点成立')
6919	スミス 氏 が ちょうど 3 時間 で 留学 生 を 採用 した 。 スミス 氏 は 10 時 に その 留学 生 を 採用 し 始めた 。	スミス 氏 は 5 時 まで に その 留学 生 を 採用 し 終えた 。	contradiction	45	時	short	2区間比較（ちょうど/以内+区間計算）	継続主体動作特定時点成立	('採用する', {'が': ['スミス氏'], 'を': ['留学生']}, '継続主体動作特定時点成立')
6920	私 が ちょうど 3 時間 で 貴女 を バックアップ した 。 私 は 7 時 に その 貴女 を バックアップ し 始めた 。	私 は 8 時 まで に その 貴女 を バックアップ し 終えた 。	contradiction	45	時	short	2区間比較（ちょうど/以内+区間計算）	継続主体動作特定時点成立	('バックアップする', {'が': ['私'], 'を': ['貴女']}, '継続主体動作特定時点成立')
6921	田中 が ちょうど 2 時間 で 最小 限 を 抑えた 。 田中 は 6 時 に その 最小 限 を 抑え 始めた 。	田中 は 4 時 まで に その 最小 限 を 抑え 終えた 。	contradiction	45	時	short	2区間比較（ちょうど/以内+区間計算）	継続主体動作特定時点成立	('抑える', {'が': ['田中'], 'を': ['最小限']}, '継続主体動作特定時点成立')
6922	田中 さん が ちょうど 2 時間 で 肌 を 痛めた 。 田中 さん は 20 時 に その 肌 を 痛め 始めた 。	田中 さん は 18 時 まで に その 肌 を 痛め 終えた 。	contradiction	45	時	short	2区間比較（ちょうど/以内+区間計算）	継続主体変化	('痛める', {'が': ['田中さん', '山田さん', '田村さん'], 'を': ['肌']}, '継続主体変化')
6923	子供 が ちょうど 1 時間 で その ルール を 説明 した 。 子供 は 5 時 に その その ルール を 説明 し 始めた 。	子供 は 4 時 まで に その その ルール を 説明 し 終えた 。	contradiction	45	時	short	2区間比較（ちょうど/以内+区間計算）	継続主体動作特定時点成立	('説明する', {'が': ['子供'], 'を': ['そのルール']}, '継続主体動作特定時点成立')
6924	アロマテラピー が ちょうど 3 時間 で リラクゼーション を もたらした 。 アロマテラピー は 16 時 に その リラクゼーション を もたらし 始めた 。	アロマテラピー は 15 時 まで に その リラクゼーション を もたらし 終えた 。	contradiction	45	時	short	2区間比較（ちょうど/以内+区間計算）	継続主体動作特定時点成立	('もたらす', {'が': ['アロマテラピー'], 'を': ['リラクゼーション']}, '継続主体動作特定時点成立')
6925	友達 が ちょうど 3 時間 で 引き戸 を 開けた 。 友達 は 12 時 に その 引き戸 を 開け 始めた 。	友達 は 10 時 まで に その 引き戸 を 開け 終えた 。	contradiction	45	時	short	2区間比較（ちょうど/以内+区間計算）	継続主体動作特定時点成立	('開ける', {'が': ['友達'], 'を': ['引き戸']}, '継続主体動作特定時点成立')
6926	柳田 が ちょうど 2 時間 で 剣 を 振るった 。 柳田 は 7 時 に その 剣 を 振るい 始めた 。	柳田 は 8 時 まで に その 剣 を 振るい 終えた 。	contradiction	45	時	short	2区間比較（ちょうど/以内+区間計算）	継続主体動作特定時点成立	('振るう', {'が': ['柳田'], 'を': ['剣']}, '継続主体動作特定時点成立')
6927	田中 さん が ちょうど 1 年間 で 席 を 譲った 。	田中 さん は 9 年間 以内 に 席 を 譲った 。	entailment	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('譲る', {'が': ['田中さん'], 'を': ['席']}, '継続主体動作特定時点成立')
6928	佐藤 さん が ちょうど 2 年間 で 駅 まで 上がった 。	佐藤 さん は 8 年間 以内 に 駅 まで 上がった 。	entailment	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('上がる', {'が': ['佐藤さん', '山田さん'], 'まで': ['駅']}, '継続主体動作特定時点成立')
6929	彼 が ちょうど 1 年間 で 企業 を 評価 した 。	彼 は 5 年間 以内 に 企業 を 評価 した 。	entailment	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('評価する', {'が': ['彼'], 'を': ['企業']}, '継続主体動作特定時点成立')
6930	山道 が ちょうど 4 年間 で 上り坂 を 上った 。	山道 は 9 年間 以内 に 上り坂 を 上った 。	entailment	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('上る', {'が': ['山道'], 'を': ['上り坂']}, '継続主体動作特定時点成立')
6931	犬 が ちょうど 2 年間 で 名前 を 呼んだ 。	犬 は 7 年間 以内 に 名前 を 呼んだ 。	entailment	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('呼ぶ', {'が': ['犬'], 'を': ['名前']}, '継続主体動作特定時点成立')
6932	彼 が ちょうど 4 年間 で 選挙 を 戦った 。	彼 は 8 年間 以内 に 選挙 を 戦った 。	entailment	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('戦う', {'が': ['彼'], 'を': ['選挙']}, '継続主体動作特定時点成立')
6933	猫 が ちょうど 4 年間 で 上った 。	猫 は 8 年間 以内 に 上った 。	entailment	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('上る', {'が': ['猫', '子供', '犬']}, '継続主体動作特定時点成立')
6934	技術 が ちょうど 7 年間 で 業界 を 制した 。	技術 は 8 年間 以内 に 業界 を 制した 。	entailment	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('制する', {'が': ['技術'], 'を': ['業界']}, '継続主体動作特定時点成立')
6935	田中 さん が ちょうど 2 年間 で 企業 の 役職 を 占めた 。	田中 さん は 6 年間 以内 に 企業 の 役職 を 占めた 。	entailment	46	年間	random	2区間比較（ちょうど/以内）	継続主体変化	('占める', {'が': ['田中さん', '山田さん', '女性'], 'を': ['企業の役職']}, '継続主体変化')
6936	日記 が ちょうど 2 年間 で 孤独 を 埋めた 。	日記 は 3 年間 以内 に 孤独 を 埋めた 。	entailment	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('埋める', {'が': ['日記'], 'を': ['孤独']}, '継続主体動作特定時点成立')
6937	山田 さん が ちょうど 3 年間 で 子猫 を 生んだ 。	山田 さん は 6 年間 以内 に 子猫 を 生んだ 。	entailment	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('生む', {'が': ['山田さん'], 'を': ['子猫']}, '継続主体動作特定時点成立')
6938	太郎 が ちょうど 1 年間 で ビジネス を サポート した 。	太郎 は 5 年間 以内 に ビジネス を サポート した 。	entailment	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('サポートする', {'が': ['太郎'], 'を': ['ビジネス']}, '継続主体動作特定時点成立')
6939	子供 が ちょうど 6 年間 で 右 の スロープ を 上った 。	子供 は 8 年間 以内 に 右 の スロープ を 上った 。	entailment	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('上る', {'が': ['子供'], 'を': ['右のスロープ']}, '継続主体動作特定時点成立')
6940	太郎 が ちょうど 5 年間 で 魚 を 調理 した 。	太郎 は 8 年間 以内 に 魚 を 調理 した 。	entailment	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('調理する', {'が': ['太郎'], 'を': ['魚']}, '継続主体動作特定時点成立')
6941	社長 が ちょうど 1 年間 で 勤めた 。	社長 は 2 年間 以内 に 勤めた 。	entailment	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('勤める', {'が': ['社長', '従業員', 'マネージャー']}, '継続主体動作特定時点成立')
6942	山田 が ちょうど 2 年間 で ボス を 倒した 。	山田 は 3 年間 以内 に ボス を 倒した 。	entailment	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('倒す', {'が': ['山田'], 'を': ['ボス']}, '継続主体動作特定時点成立')
6943	太郎 が ちょうど 1 年間 で 階段 を 上った 。	太郎 は 6 年間 以内 に 階段 を 上った 。	entailment	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('上る', {'が': ['太郎'], 'を': ['階段']}, '継続主体動作特定時点成立')
6944	私 が ちょうど 6 年間 で 新たな 目標 を 語った 。	私 は 8 年間 以内 に 新たな 目標 を 語った 。	entailment	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('語る', {'が': ['私'], 'を': ['新たな目標']}, '継続主体動作特定時点成立')
6945	彼女 が ちょうど 5 年間 で 肩 を 冷やした 。	彼女 は 6 年間 以内 に 肩 を 冷やした 。	entailment	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('冷やす', {'が': ['彼女'], 'を': ['肩']}, '継続主体動作特定時点成立')
6946	田中 さん が ちょうど 3 年間 で 段差 を 埋めた 。	田中 さん は 5 年間 以内 に 段差 を 埋めた 。	entailment	46	年間	random	2区間比較（ちょうど/以内）	継続主体変化	('埋める', {'が': ['田中さん', '佐藤さん', '山田さん'], 'を': ['段差']}, '継続主体変化')
6947	日本 人 が ちょうど 8 年間 で 稼いだ 。	日本 人 は 4 年間 以内 に 稼いだ 。	contradiction	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('稼ぐ', {'が': ['日本人']}, '継続主体動作特定時点成立')
6948	子供 が ちょうど 6 年間 で 肌 を 滑った 。	子供 は 5 年間 以内 に 肌 を 滑った 。	contradiction	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('滑る', {'が': ['子供'], 'を': ['肌']}, '継続主体動作特定時点成立')
6949	太郎 が ちょうど 9 年間 で 移った 。	太郎 は 6 年間 以内 に 移った 。	contradiction	46	年間	random	2区間比較（ちょうど/以内）	継続主体変化	('移る', {'が': ['太郎', '花子', '犬']}, '継続主体変化')
6950	先生 が ちょうど 7 年間 で 診察 を 待った 。	先生 は 6 年間 以内 に 診察 を 待った 。	contradiction	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('待つ', {'が': ['先生'], 'を': ['診察']}, '継続主体動作特定時点成立')
6951	A が ちょうど 3 年間 で 免疫 力 を 高めた 。	A は 2 年間 以内 に 免疫 力 を 高めた 。	contradiction	46	年間	random	2区間比較（ちょうど/以内）	継続主体変化	('高める', {'が': ['A', 'B', '山田さん'], 'を': ['免疫力']}, '継続主体変化')
6952	エクササイズ が ちょうど 7 年間 で 代謝 を 高めた 。	エクササイズ は 6 年間 以内 に 代謝 を 高めた 。	contradiction	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('高める', {'が': ['エクササイズ'], 'を': ['代謝']}, '継続主体動作特定時点成立')
6953	彼女 が ちょうど 9 年間 で 英語 力 を 伸ばした 。	彼女 は 4 年間 以内 に 英語 力 を 伸ばした 。	contradiction	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('伸ばす', {'が': ['彼女'], 'を': ['英語力']}, '継続主体動作特定時点成立')
6954	猫 が ちょうど 8 年間 で 飼い主 の 考え 方 の 変化 に 驚いた 。	猫 は 7 年間 以内 に 飼い主 の 考え 方 の 変化 に 驚いた 。	contradiction	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('驚く', {'が': ['猫'], 'に': ['飼い主の考え方の変化']}, '継続主体動作特定時点成立')
6955	犬 が ちょうど 7 年間 で 飼い主 を 呼んだ 。	犬 は 5 年間 以内 に 飼い主 を 呼んだ 。	contradiction	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('呼ぶ', {'が': ['犬'], 'を': ['飼い主']}, '継続主体動作特定時点成立')
6956	会社 が ちょうど 9 年間 で 新卒 を 採用 した 。	会社 は 2 年間 以内 に 新卒 を 採用 した 。	contradiction	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('採用する', {'が': ['会社'], 'を': ['新卒']}, '継続主体動作特定時点成立')
6957	彼 が ちょうど 7 年間 で 相手 を 見付けた 。	彼 は 2 年間 以内 に 相手 を 見付けた 。	contradiction	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('見付ける', {'が': ['彼'], 'を': ['相手']}, '継続主体動作特定時点成立')
6958	山田 さん が ちょうど 2 年間 で 記憶 力 を 高めた 。	山田 さん は 1 年間 以内 に 記憶 力 を 高めた 。	contradiction	46	年間	random	2区間比較（ちょうど/以内）	継続主体変化	('高める', {'が': ['山田さん', '鈴木さん', '音楽'], 'を': ['記憶力']}, '継続主体変化')
6959	私 が ちょうど 8 年間 で 会社 に 出した 。	私 は 4 年間 以内 に 会社 に 出した 。	contradiction	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('出す', {'が': ['私'], 'に': ['会社']}, '継続主体動作特定時点成立')
6960	彼女 が ちょうど 6 年間 で 研究 を 評価 した 。	彼女 は 4 年間 以内 に 研究 を 評価 した 。	contradiction	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('評価する', {'が': ['彼女'], 'を': ['研究']}, '継続主体動作特定時点成立')
6961	彼 が ちょうど 5 年間 で 映画 を 放送 した 。	彼 は 4 年間 以内 に 映画 を 放送 した 。	contradiction	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('放送する', {'が': ['彼'], 'を': ['映画']}, '継続主体動作特定時点成立')
6962	政治 家 が ちょうど 9 年間 で 社会 を 支配 した 。	政治 家 は 1 年間 以内 に 社会 を 支配 した 。	contradiction	46	年間	random	2区間比較（ちょうど/以内）	継続主体変化	('支配する', {'が': ['政治家', '企業', '権力'], 'を': ['社会']}, '継続主体変化')
6963	学生 たち が ちょうど 9 年間 で 質問 を 先生 に 承った 。	学生 たち は 1 年間 以内 に 質問 を 先生 に 承った 。	contradiction	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('承る', {'が': ['学生たち'], 'に': ['先生'], 'を': ['質問']}, '継続主体動作特定時点成立')
6964	田中 さん が ちょうど 9 年間 で 消灯 を 繰り返した 。	田中 さん は 6 年間 以内 に 消灯 を 繰り返した 。	contradiction	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('繰り返す', {'が': ['田中さん'], 'を': ['消灯']}, '継続主体動作特定時点成立')
6965	新婦 が ちょうど 8 年間 で 祝言 を 挙げた 。	新婦 は 4 年間 以内 に 祝言 を 挙げた 。	contradiction	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('挙げる', {'が': ['新婦', '新郎'], 'を': ['祝言']}, '継続主体動作特定時点成立')
6966	山田 さん が ちょうど 9 年間 で 見解 を 出した 。	山田 さん は 5 年間 以内 に 見解 を 出した 。	contradiction	46	年間	random	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('出す', {'が': ['山田さん'], 'を': ['見解']}, '継続主体動作特定時点成立')
6967	アップデート が ちょうど 2 年間 で パッケージ を リリース した 。	アップデート は 3 年間 以内 に パッケージ を リリース した 。	entailment	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('リリースする', {'が': ['アップデート'], 'を': ['パッケージ']}, '継続主体動作特定時点成立')
6968	山田 さん が ちょうど 1 年間 で 地図 を 御覧 した 。	山田 さん は 3 年間 以内 に 地図 を 御覧 した 。	entailment	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('御覧する', {'が': ['山田さん', '鈴木さん'], 'を': ['地図']}, '継続主体動作特定時点成立')
6969	方々 が ちょうど 2 年間 で 実現 を バックアップ した 。	方々 は 3 年間 以内 に 実現 を バックアップ した 。	entailment	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('バックアップする', {'が': ['方々'], 'を': ['実現']}, '継続主体動作特定時点成立')
6970	彼女 が ちょうど 1 年間 で 気分 を 和らげた 。	彼女 は 3 年間 以内 に 気分 を 和らげた 。	entailment	46	年間	short	2区間比較（ちょうど/以内）	継続主体変化	('和らげる', {'が': ['彼女'], 'を': ['気分']}, '継続主体変化')
6971	彼 が ちょうど 2 年間 で 成長 に 見張った 。	彼 は 3 年間 以内 に 成長 に 見張った 。	entailment	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('見張る', {'が': ['彼'], 'に': ['成長']}, '継続主体動作特定時点成立')
6972	太郎 が ちょうど 2 年間 で 美術 館 を 見学 した 。	太郎 は 3 年間 以内 に 美術 館 を 見学 した 。	entailment	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('見学する', {'が': ['太郎'], 'を': ['美術館']}, '継続主体動作特定時点成立')
6973	彼 が ちょうど 1 年間 で 肌 を ケア した 。	彼 は 2 年間 以内 に 肌 を ケア した 。	entailment	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('ケアする', {'が': ['彼'], 'を': ['肌']}, '継続主体動作特定時点成立')
6974	田中 さん が ちょうど 1 年間 で 伸びた 。	田中 さん は 2 年間 以内 に 伸びた 。	entailment	46	年間	short	2区間比較（ちょうど/以内）	継続主体変化	('伸びる', {'が': ['田中さん', '山田さん', '佐藤さん']}, '継続主体変化')
6975	子供 が ちょうど 1 年間 で 汗 を 拭った 。	子供 は 2 年間 以内 に 汗 を 拭った 。	entailment	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('拭う', {'が': ['子供'], 'を': ['汗']}, '継続主体動作特定時点成立')
6976	スピーカー が ちょうど 1 年間 で 音声 を 出力 した 。	スピーカー は 3 年間 以内 に 音声 を 出力 した 。	entailment	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('出力する', {'が': ['スピーカー'], 'を': ['音声']}, '継続主体動作特定時点成立')
6977	彼 が ちょうど 2 年間 で 人気 を 呼んだ 。	彼 は 3 年間 以内 に 人気 を 呼んだ 。	entailment	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('呼ぶ', {'が': ['彼'], 'を': ['人気']}, '継続主体動作特定時点成立')
6978	料理 人 が ちょうど 1 年間 で 野菜 を 調理 した 。	料理 人 は 3 年間 以内 に 野菜 を 調理 した 。	entailment	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('調理する', {'が': ['料理人'], 'を': ['野菜']}, '継続主体動作特定時点成立')
6979	田中 さん が ちょうど 1 年間 で 注文 を 入れた 。	田中 さん は 2 年間 以内 に 注文 を 入れた 。	entailment	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('入れる', {'が': ['田中さん'], 'を': ['注文']}, '継続主体動作特定時点成立')
6980	太郎 が ちょうど 2 年間 で リンゴ を 割った 。	太郎 は 3 年間 以内 に リンゴ を 割った 。	entailment	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('割る', {'が': ['太郎'], 'を': ['リンゴ']}, '継続主体動作特定時点成立')
6981	夜空 が ちょうど 1 年間 で 星 に 舞った 。	夜空 は 3 年間 以内 に 星 に 舞った 。	entailment	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('舞う', {'が': ['夜空'], 'に': ['星']}, '継続主体動作特定時点成立')
6982	アメリカ が ちょうど 2 年間 で 世界 の 経済 を 変えた 。	アメリカ は 3 年間 以内 に 世界 の 経済 を 変えた 。	entailment	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('変える', {'が': ['アメリカ'], 'を': ['世界の経済']}, '継続主体動作特定時点成立')
6983	彼 が ちょうど 1 年間 で 考え 方 を 変えた 。	彼 は 3 年間 以内 に 考え 方 を 変えた 。	entailment	46	年間	short	2区間比較（ちょうど/以内）	継続主体変化	('変える', {'が': ['彼', '私', '彼女'], 'を': ['考え方']}, '継続主体変化')
6984	太郎 が ちょうど 1 年間 で 手順 を 説明 した 。	太郎 は 3 年間 以内 に 手順 を 説明 した 。	entailment	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('説明する', {'が': ['太郎'], 'を': ['手順']}, '継続主体動作特定時点成立')
6985	医者 が ちょうど 2 年間 で 患部 を 冷やした 。	医者 は 3 年間 以内 に 患部 を 冷やした 。	entailment	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('冷やす', {'が': ['医者'], 'を': ['患部']}, '継続主体動作特定時点成立')
6986	人間 が ちょうど 1 年間 で 幸せ を 創造 した 。	人間 は 3 年間 以内 に 幸せ を 創造 した 。	entailment	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('創造する', {'が': ['人間'], 'を': ['幸せ']}, '継続主体動作特定時点成立')
6987	私 が ちょうど 3 年間 で 身体 を 触った 。	私 は 1 年間 以内 に 身体 を 触った 。	contradiction	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('触る', {'が': ['私'], 'を': ['身体']}, '継続主体動作特定時点成立')
6988	山田 さん が ちょうど 3 年間 で 上値 を 抑えた 。	山田 さん は 2 年間 以内 に 上値 を 抑えた 。	contradiction	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('抑える', {'が': ['山田さん'], 'を': ['上値']}, '継続主体動作特定時点成立')
6989	アリス が ちょうど 3 年間 で 未来 を 守った 。	アリス は 2 年間 以内 に 未来 を 守った 。	contradiction	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('守る', {'が': ['アリス'], 'を': ['未来']}, '継続主体動作特定時点成立')
6990	渋谷 が ちょうど 3 年間 で 商店 街 に 構えた 。	渋谷 は 1 年間 以内 に 商店 街 に 構えた 。	contradiction	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('構える', {'が': ['渋谷'], 'に': ['商店街']}, '継続主体動作特定時点成立')
6991	聖夜 が ちょうど 3 年間 で 町 を 彩った 。	聖夜 は 2 年間 以内 に 町 を 彩った 。	contradiction	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('彩る', {'が': ['聖夜'], 'を': ['町']}, '継続主体動作特定時点成立')
6992	太郎 が ちょうど 2 年間 で コピー を テーブル に 置いた 。	太郎 は 1 年間 以内 に コピー を テーブル に 置いた 。	contradiction	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('置く', {'が': ['太郎'], 'に': ['テーブル'], 'を': ['コピー']}, '継続主体動作特定時点成立')
6993	美輪 明宏 が ちょうど 2 年間 で メディア を 賑わせた 。	美輪 明宏 は 1 年間 以内 に メディア を 賑わせた 。	contradiction	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('賑わせる', {'が': ['美輪明宏'], 'を': ['メディア']}, '継続主体動作特定時点成立')
6994	私 たち が ちょうど 3 年間 で 彼 の 貢献 を 評価 した 。	私 たち は 2 年間 以内 に 彼 の 貢献 を 評価 した 。	contradiction	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('評価する', {'が': ['私たち'], 'を': ['彼の貢献']}, '継続主体動作特定時点成立')
6995	大学生 が ちょうど 3 年間 で 成人 式 に 着た 。	大学生 は 2 年間 以内 に 成人 式 に 着た 。	contradiction	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('着る', {'が': ['大学生'], 'に': ['成人式']}, '継続主体動作特定時点成立')
6996	私 が ちょうど 3 年間 で 肉 を 調理 した 。	私 は 1 年間 以内 に 肉 を 調理 した 。	contradiction	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('調理する', {'が': ['私'], 'を': ['肉']}, '継続主体動作特定時点成立')
6997	社員 たち が ちょうど 2 年間 で 請求 書 を 提出 した 。	社員 たち は 1 年間 以内 に 請求 書 を 提出 した 。	contradiction	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('提出する', {'が': ['社員たち'], 'を': ['請求書']}, '継続主体動作特定時点成立')
6998	鳥 が ちょうど 3 年間 で 空 を 飛んだ 。	鳥 は 2 年間 以内 に 空 を 飛んだ 。	contradiction	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('飛ぶ', {'が': ['鳥'], 'を': ['空']}, '継続主体動作特定時点成立')
6999	鈴木 さん が ちょうど 3 年間 で 蕎麦 を 打った 。	鈴木 さん は 1 年間 以内 に 蕎麦 を 打った 。	contradiction	46	年間	short	2区間比較（ちょうど/以内）	継続主体動作特定時点成立	('打つ', {'が': ['鈴木さん'], 'を': ['蕎麦']}, '継続主体動作特定時点成立')
