num	premise	hypothesis	gold_label	template_num	time_format	time_span	category	aspect	cf
6009	プレイヤーが2ヶ月間以内に武器をドロップした。	プレイヤーはその武器をドロップするのに7ヶ月間以上費やした。	contradiction	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('ドロップする', {'が': ['プレイヤー'], 'を': ['武器']}, '継続主体動作特定時点成立')
6010	子供たちが5ヶ月間以内に無事を祈願した。	子供たちはその無事を祈願するのに8ヶ月間以上費やした。	contradiction	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('祈願する', {'が': ['子供たち'], 'を': ['無事']}, '継続主体動作特定時点成立')
6011	プログラムが1ヶ月間以内に動作を実行した。	プログラムはその動作を実行するのに9ヶ月間以上費やした。	contradiction	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('実行する', {'が': ['プログラム'], 'を': ['動作']}, '継続主体動作特定時点成立')
6012	花が3ヶ月間以内に花びらを広げた。	花はその花びらを広げるのに5ヶ月間以上費やした。	contradiction	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('広げる', {'が': ['花'], 'を': ['花びら']}, '継続主体動作特定時点成立')
6013	学生たちが6ヶ月間以内に質問を承った。	学生たちはその質問を承るのに8ヶ月間以上費やした。	contradiction	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('承る', {'が': ['学生たち'], 'に': ['先生'], 'を': ['質問']}, '継続主体動作特定時点成立')
6014	太郎が2ヶ月間以内に花を呼んだ。	太郎はその花を呼ぶのに5ヶ月間以上費やした。	contradiction	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('呼ぶ', {'が': ['太郎'], 'を': ['花']}, '継続主体動作特定時点成立')
6015	私が2ヶ月間以内に影響を与えた。	私はその影響を与えるのに4ヶ月間以上費やした。	contradiction	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('与える', {'が': ['私'], 'に': ['身体'], 'を': ['影響']}, '継続主体動作特定時点成立')
6016	彼女が7ヶ月間以内に台詞を吐いた。	彼女はその台詞を吐くのに9ヶ月間以上費やした。	contradiction	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('吐く', {'が': ['彼女'], 'を': ['台詞']}, '継続主体動作特定時点成立')
6017	私たちが1ヶ月間以内にメカニズムを突き止めた。	私たちはそのメカニズムを突き止めるのに8ヶ月間以上費やした。	contradiction	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('突き止める', {'が': ['私たち'], 'を': ['メカニズム']}, '継続主体動作特定時点成立')
6018	私が3ヶ月間以内に化粧を入れた。	私はその化粧を入れるのに5ヶ月間以上費やした。	contradiction	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('入れる', {'が': ['私'], 'を': ['化粧']}, '継続主体動作特定時点成立')
6019	田中さんが5ヶ月間以内に増資を引き受けた。	田中さんはその増資を引き受けるのに9ヶ月間以上費やした。	contradiction	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('引き受ける', {'が': ['田中さん'], 'を': ['増資']}, '継続主体動作特定時点成立')
6020	田中さんが2ヶ月間以内にライブを盛り上げた。	田中さんはそのライブを盛り上げるのに9ヶ月間以上費やした。	contradiction	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('盛り上げる', {'が': ['田中さん'], 'を': ['ライブ']}, '継続主体動作特定時点成立')
6021	山道が5ヶ月間以内に勾配を上った。	山道はその勾配を上るのに9ヶ月間以上費やした。	contradiction	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('上る', {'が': ['山道'], 'を': ['勾配']}, '継続主体動作特定時点成立')
6022	鏡が7ヶ月間以内に私の姿を写した。	鏡はその私の姿を写すのに8ヶ月間以上費やした。	contradiction	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('写す', {'が': ['鏡'], 'を': ['私の姿']}, '継続主体動作特定時点成立')
6023	私が7ヶ月間以内に身なりを使った。	私はその身なりを使うのに8ヶ月間以上費やした。	contradiction	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('使う', {'が': ['私'], 'に': ['美容'], 'を': ['身なり']}, '継続主体動作特定時点成立')
6024	私たちが1ヶ月間以内にストレスを解消した。	私たちはそのストレスを解消するのに6ヶ月間以上費やした。	contradiction	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('解消する', {'が': ['私たち'], 'を': ['ストレス']}, '継続主体動作特定時点成立')
6025	日本人が8ヶ月間以内に世界中を回した。	日本人はその世界中を回すのに9ヶ月間以上費やした。	contradiction	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('回す', {'が': ['日本人'], 'を': ['世界中']}, '継続主体動作特定時点成立')
6026	太郎が4ヶ月間以内に不満を解消した。	太郎はその不満を解消するのに7ヶ月間以上費やした。	contradiction	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('解消する', {'が': ['太郎'], 'を': ['不満']}, '継続主体動作特定時点成立')
6027	彼女が5ヶ月間以内に憎しみを抱いた。	彼女はその憎しみを抱くのに2ヶ月間以上費やした。	neutral	44	月間	random	2区間比較（以内/以上）	継続主体変化	('抱く', {'が': ['彼女'], 'を': ['憎しみ']}, '継続主体変化')
6028	NASAが7ヶ月間以内に衛星を打ち上げた。	NASAはその衛星を打ち上げるのに5ヶ月間以上費やした。	neutral	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('打ち上げる', {'が': ['NASA'], 'を': ['衛星']}, '継続主体動作特定時点成立')
6029	祭りが8ヶ月間以内に参加者の健康を祈願した。	祭りはその参加者の健康を祈願するのに7ヶ月間以上費やした。	neutral	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('祈願する', {'が': ['祭り'], 'を': ['参加者の健康']}, '継続主体動作特定時点成立')
6030	太郎が9ヶ月間以内に魚を調理した。	太郎はその魚を調理するのに2ヶ月間以上費やした。	neutral	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('調理する', {'が': ['太郎'], 'を': ['魚']}, '継続主体動作特定時点成立')
6031	猫が8ヶ月間以内に舌を這った。	猫はその舌を這うのに6ヶ月間以上費やした。	neutral	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('這う', {'が': ['猫'], 'を': ['舌']}, '継続主体動作特定時点成立')
6032	女性が8ヶ月間以内に水着を着用した。	女性はその水着を着用するのに1ヶ月間以上費やした。	neutral	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('着用する', {'が': ['女性'], 'を': ['水着']}, '継続主体動作特定時点成立')
6033	田中さんが4ヶ月間以内に肌を痛めた。	田中さんはその肌を痛めるのに2ヶ月間以上費やした。	neutral	44	月間	random	2区間比較（以内/以上）	継続主体変化	('痛める', {'が': ['田中さん'], 'を': ['肌']}, '継続主体変化')
6034	私が9ヶ月間以内に記憶力を高めた。	私はその記憶力を高めるのに1ヶ月間以上費やした。	neutral	44	月間	random	2区間比較（以内/以上）	継続主体変化	('高める', {'が': ['私', '彼', '太郎'], 'を': ['記憶力']}, '継続主体変化')
6035	聖夜が4ヶ月間以内に町を彩った。	聖夜はその町を彩るのに2ヶ月間以上費やした。	neutral	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('彩る', {'が': ['聖夜'], 'を': ['町']}, '継続主体動作特定時点成立')
6036	市が8ヶ月間以内に書類を出した。	市はその書類を出すのに7ヶ月間以上費やした。	neutral	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('出す', {'が': ['市'], 'に': ['税務署'], 'を': ['書類']}, '継続主体動作特定時点成立')
6037	心が5ヶ月間以内に不安を巡った。	心はその不安を巡るのに1ヶ月間以上費やした。	neutral	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('巡る', {'が': ['心'], 'を': ['不安']}, '継続主体動作特定時点成立')
6038	教師が6ヶ月間以内に生徒のレーティングを引き上げた。	教師はその生徒のレーティングを引き上げるのに3ヶ月間以上費やした。	neutral	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('引き上げる', {'が': ['教師'], 'を': ['生徒のレーティング']}, '継続主体動作特定時点成立')
6039	彼女が8ヶ月間以内に魅力を語った。	彼女はその魅力を語るのに3ヶ月間以上費やした。	neutral	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('語る', {'が': ['彼女'], 'を': ['魅力']}, '継続主体動作特定時点成立')
6040	太宰治が8ヶ月間以内に物語を創造した。	太宰治はその物語を創造するのに6ヶ月間以上費やした。	neutral	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('創造する', {'が': ['太宰治'], 'を': ['物語']}, '継続主体動作特定時点成立')
6041	お客様が9ヶ月間以内に実現をバックアップした。	お客様はその実現をバックアップするのに3ヶ月間以上費やした。	neutral	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('バックアップする', {'が': ['お客様'], 'を': ['実現']}, '継続主体動作特定時点成立')
6042	東京タワーが6ヶ月間以内に案内図を御覧した。	東京タワーはその案内図を御覧するのに5ヶ月間以上費やした。	neutral	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('御覧する', {'が': ['東京タワー'], 'を': ['案内図']}, '継続主体動作特定時点成立')
6043	松山が6ヶ月間以内にバーディを獲った。	松山はそのバーディを獲るのに1ヶ月間以上費やした。	neutral	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('獲る', {'が': ['松山'], 'を': ['バーディ']}, '継続主体動作特定時点成立')
6044	太郎が5ヶ月間以内に点滅を繰り返した。	太郎はその点滅を繰り返すのに1ヶ月間以上費やした。	neutral	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('繰り返す', {'が': ['太郎'], 'を': ['点滅']}, '継続主体動作特定時点成立')
6045	太郎が8ヶ月間以内にチャットを盛り上げた。	太郎はそのチャットを盛り上げるのに6ヶ月間以上費やした。	neutral	44	月間	random	2区間比較（以内/以上）	継続主体変化	('盛り上げる', {'が': ['太郎', '花子', '友達'], 'を': ['チャット']}, '継続主体変化')
6046	日本人が7ヶ月間以内に旅行者を魅了した。	日本人はその旅行者を魅了するのに3ヶ月間以上費やした。	neutral	44	月間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('魅了する', {'が': ['日本人'], 'を': ['旅行者']}, '継続主体動作特定時点成立')
6087	猫が3日間以内に目蓋を開いた。	猫はその目蓋を開くのに8日間以上費やした。	contradiction	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('開く', {'が': ['猫'], 'を': ['目蓋']}, '継続主体動作特定時点成立')
6088	選手が3日間以内にチャンピオンを獲った。	選手はそのチャンピオンを獲るのに5日間以上費やした。	contradiction	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('獲る', {'が': ['選手'], 'を': ['チャンピオン']}, '継続主体動作特定時点成立')
6089	スポーツが1日間以内に代謝を高めた。	スポーツはその代謝を高めるのに2日間以上費やした。	contradiction	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('高める', {'が': ['スポーツ'], 'を': ['代謝']}, '継続主体動作特定時点成立')
6090	彼が2日間以内に私を引いた。	彼はその私を引くのに5日間以上費やした。	contradiction	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('引く', {'が': ['彼'], 'を': ['私']}, '継続主体動作特定時点成立')
6091	山田さんが2日間以内に距離を割った。	山田さんはその距離を割るのに6日間以上費やした。	contradiction	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('割る', {'が': ['山田さん'], 'を': ['距離']}, '継続主体動作特定時点成立')
6092	子供が2日間以内にチケットを譲った。	子供はそのチケットを譲るのに3日間以上費やした。	contradiction	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('譲る', {'が': ['子供'], 'を': ['チケット']}, '継続主体動作特定時点成立')
6093	塁線が2日間以内にゴールを破った。	塁線はそのゴールを破るのに8日間以上費やした。	contradiction	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('破る', {'が': ['塁線'], 'を': ['ゴール']}, '継続主体動作特定時点成立')
6094	人名が5日間以内に遺体を引き取った。	人名はその遺体を引き取るのに6日間以上費やした。	contradiction	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('引き取る', {'が': ['人名'], 'を': ['遺体']}, '継続主体動作特定時点成立')
6095	彼女が5日間以内にチューリップを植えた。	彼女はそのチューリップを植えるのに8日間以上費やした。	contradiction	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('植える', {'が': ['彼女'], 'を': ['チューリップ']}, '継続主体動作特定時点成立')
6096	スーパーが3日間以内に食材を受け付けた。	スーパーはその食材を受け付けるのに9日間以上費やした。	contradiction	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('受け付ける', {'が': ['スーパー'], 'を': ['食材']}, '継続主体動作特定時点成立')
6097	山田さんが1日間以内に市を行進した。	山田さんはその市を行進するのに3日間以上費やした。	contradiction	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('行進する', {'が': ['山田さん'], 'を': ['市']}, '継続主体動作特定時点成立')
6098	彼女が1日間以内に頭角を現した。	彼女はその頭角を現すのに5日間以上費やした。	contradiction	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('現す', {'が': ['彼女'], 'を': ['頭角']}, '継続主体動作特定時点成立')
6099	新商品が7日間以内にトレンドを抑えた。	新商品はそのトレンドを抑えるのに8日間以上費やした。	contradiction	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('抑える', {'が': ['新商品'], 'を': ['トレンド']}, '継続主体動作特定時点成立')
6100	シェフが7日間以内に料理を調理した。	シェフはその料理を調理するのに8日間以上費やした。	contradiction	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('調理する', {'が': ['シェフ'], 'を': ['料理']}, '継続主体動作特定時点成立')
6101	太郎が4日間以内に空を染めた。	太郎はその空を染めるのに6日間以上費やした。	contradiction	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('染める', {'が': ['太郎'], 'を': ['空']}, '継続主体動作特定時点成立')
6102	彼が2日間以内に仕事を語った。	彼はその仕事を語るのに7日間以上費やした。	contradiction	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('語る', {'が': ['彼'], 'を': ['仕事']}, '継続主体動作特定時点成立')
6103	田中さんが3日間以内に音を拾った。	田中さんはその音を拾うのに8日間以上費やした。	contradiction	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('拾う', {'が': ['田中さん'], 'を': ['音']}, '継続主体動作特定時点成立')
6104	医者が1日間以内に患部を冷やした。	医者はその患部を冷やすのに6日間以上費やした。	contradiction	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('冷やす', {'が': ['医者'], 'を': ['患部']}, '継続主体動作特定時点成立')
6105	ツアーが1日間以内に本州を縦断した。	ツアーはその本州を縦断するのに6日間以上費やした。	contradiction	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('縦断する', {'が': ['ツアー'], 'を': ['本州']}, '継続主体動作特定時点成立')
6106	彼が1日間以内に頭を冷やした。	彼はその頭を冷やすのに8日間以上費やした。	contradiction	44	日間	random	2区間比較（以内/以上）	継続主体変化	('冷やす', {'が': ['彼', '彼女', '彼女'], 'を': ['頭']}, '継続主体変化')
6107	山田が2日間以内に競技を競った。	山田はその競技を競うのに1日間以上費やした。	neutral	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('競う', {'が': ['山田'], 'を': ['競技']}, '継続主体動作特定時点成立')
6108	私が9日間以内に漫画を出版した。	私はその漫画を出版するのに6日間以上費やした。	neutral	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('出版する', {'が': ['私'], 'を': ['漫画']}, '継続主体動作特定時点成立')
6109	私が7日間以内に頭皮をケアした。	私はその頭皮をケアするのに4日間以上費やした。	neutral	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('ケアする', {'が': ['私'], 'を': ['頭皮']}, '継続主体動作特定時点成立')
6110	人間が3日間以内に幸せを創造した。	人間はその幸せを創造するのに2日間以上費やした。	neutral	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('創造する', {'が': ['人間'], 'を': ['幸せ']}, '継続主体動作特定時点成立')
6111	経営者が8日間以内に損失を被った。	経営者はその損失を被るのに2日間以上費やした。	neutral	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('被る', {'が': ['経営者'], 'を': ['損失']}, '継続主体動作特定時点成立')
6112	私たちが8日間以内に責任を負担した。	私たちはその責任を負担するのに7日間以上費やした。	neutral	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('負担する', {'が': ['私たち'], 'を': ['責任']}, '継続主体動作特定時点成立')
6113	スピーカーが8日間以内に音声を出力した。	スピーカーはその音声を出力するのに4日間以上費やした。	neutral	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('出力する', {'が': ['スピーカー'], 'を': ['音声']}, '継続主体動作特定時点成立')
6114	彼が3日間以内に上位を独占した。	彼はその上位を独占するのに2日間以上費やした。	neutral	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('独占する', {'が': ['彼'], 'を': ['上位']}, '継続主体動作特定時点成立')
6115	彼が8日間以内に映画を放送した。	彼はその映画を放送するのに6日間以上費やした。	neutral	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('放送する', {'が': ['彼'], 'を': ['映画']}, '継続主体動作特定時点成立')
6116	犬が6日間以内にコマンドを実行した。	犬はそのコマンドを実行するのに1日間以上費やした。	neutral	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('実行する', {'が': ['犬'], 'を': ['コマンド']}, '継続主体動作特定時点成立')
6117	Aが9日間以内に価格を引き下げた。	Aはその価格を引き下げるのに5日間以上費やした。	neutral	44	日間	random	2区間比較（以内/以上）	継続主体変化	('引き下げる', {'が': ['A', 'B', '政府'], 'を': ['価格']}, '継続主体変化')
6118	イチローが8日間以内に打線を抑えた。	イチローはその打線を抑えるのに7日間以上費やした。	neutral	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('抑える', {'が': ['イチロー'], 'を': ['打線']}, '継続主体動作特定時点成立')
6119	フランスが9日間以内に債権を発行した。	フランスはその債権を発行するのに8日間以上費やした。	neutral	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('発行する', {'が': ['フランス'], 'を': ['債権']}, '継続主体動作特定時点成立')
6120	田中さんが6日間以内に株券を発行した。	田中さんはその株券を発行するのに1日間以上費やした。	neutral	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('発行する', {'が': ['田中さん'], 'を': ['株券']}, '継続主体動作特定時点成立')
6121	エルフが9日間以内に主流を占めた。	エルフはその主流を占めるのに1日間以上費やした。	neutral	44	日間	random	2区間比較（以内/以上）	継続主体変化	('占める', {'が': ['エルフ', 'ドワーフ', '戦士たち'], 'を': ['主流']}, '継続主体変化')
6122	女性が9日間以内に肌を滑った。	女性はその肌を滑るのに8日間以上費やした。	neutral	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('滑る', {'が': ['女性'], 'を': ['肌']}, '継続主体動作特定時点成立')
6123	津田さんが9日間以内に不利益を覆った。	津田さんはその不利益を覆うのに7日間以上費やした。	neutral	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('覆う', {'が': ['津田さん'], 'を': ['不利益']}, '継続主体動作特定時点成立')
6124	企業が4日間以内に収益を得た。	企業はその収益を得るのに3日間以上費やした。	neutral	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('得る', {'が': ['企業'], 'を': ['収益']}, '継続主体動作特定時点成立')
6125	太郎が9日間以内に花火を染めた。	太郎はその花火を染めるのに5日間以上費やした。	neutral	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('染める', {'が': ['太郎'], 'を': ['花火']}, '継続主体動作特定時点成立')
6126	彼女が5日間以内に髪を伸ばした。	彼女はその髪を伸ばすのに2日間以上費やした。	neutral	44	日間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('伸ばす', {'が': ['彼女'], 'を': ['髪']}, '継続主体動作特定時点成立')
6167	太郎が2時間以内に成功を語った。	太郎はその成功を語るのに6時間以上費やした。	contradiction	44	時間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('語る', {'が': ['太郎'], 'を': ['成功']}, '継続主体動作特定時点成立')
6168	子供が4時間以内に可能性を伸ばした。	子供はその可能性を伸ばすのに5時間以上費やした。	contradiction	44	時間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('伸ばす', {'が': ['子供'], 'を': ['可能性']}, '継続主体動作特定時点成立')
6169	理さんが1時間以内に準備を指示した。	理さんはその準備を指示するのに4時間以上費やした。	contradiction	44	時間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('指示する', {'が': ['理さん'], 'を': ['準備']}, '継続主体動作特定時点成立')
6170	部門が1時間以内に業務を引き継いだ。	部門はその業務を引き継ぐのに9時間以上費やした。	contradiction	44	時間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('引き継ぐ', {'が': ['部門'], 'を': ['業務']}, '継続主体動作特定時点成立')
6171	東京が1時間以内に日本の人口を占めた。	東京はその日本の人口を占めるのに7時間以上費やした。	contradiction	44	時間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('占める', {'が': ['東京'], 'を': ['日本の人口']}, '継続主体動作特定時点成立')
6172	彼女が2時間以内に気分を和らげた。	彼女はその気分を和らげるのに7時間以上費やした。	contradiction	44	時間	random	2区間比較（以内/以上）	継続主体変化	('和らげる', {'が': ['彼女'], 'を': ['気分']}, '継続主体変化')
6173	田中さんが1時間以内に国債を買い取った。	田中さんはその国債を買い取るのに3時間以上費やした。	contradiction	44	時間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('買い取る', {'が': ['田中さん'], 'を': ['国債']}, '継続主体動作特定時点成立')
6174	田中さんが5時間以内に花壇を作った。	田中さんはその花壇を作るのに6時間以上費やした。	contradiction	44	時間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('作る', {'が': ['田中さん'], 'を': ['花壇']}, '継続主体動作特定時点成立')
6175	パトリックが1時間以内にドラマを放送した。	パトリックはそのドラマを放送するのに9時間以上費やした。	contradiction	44	時間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('放送する', {'が': ['パトリック'], 'を': ['ドラマ']}, '継続主体動作特定時点成立')
6176	私が1時間以内に話を使った。	私はその話を使うのに4時間以上費やした。	contradiction	44	時間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('使う', {'が': ['私'], 'を': ['話']}, '継続主体動作特定時点成立')
6177	母が2時間以内に活性を高めた。	母はその活性を高めるのに4時間以上費やした。	contradiction	44	時間	random	2区間比較（以内/以上）	継続主体変化	('高める', {'が': ['母', '父', '私'], 'を': ['活性']}, '継続主体変化')
6178	母が5時間以内に壺を押した。	母はその壺を押すのに7時間以上費やした。	contradiction	44	時間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('押す', {'が': ['母'], 'を': ['壺']}, '継続主体動作特定時点成立')
6179	私が3時間以内に味わいを醸し出した。	私はその味わいを醸し出すのに5時間以上費やした。	contradiction	44	時間	random	2区間比較（以内/以上）	継続主体変化	('醸し出す', {'が': ['私', '友人', '山田'], 'を': ['味わい']}, '継続主体変化')
6180	太郎が2時間以内に意気込みを新ただした。	太郎はその意気込みを新ただするのに8時間以上費やした。	contradiction	44	時間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('新ただする', {'が': ['太郎'], 'を': ['意気込み']}, '継続主体動作特定時点成立')
6181	子供が3時間以内におもちゃを譲った。	子供はそのおもちゃを譲るのに8時間以上費やした。	contradiction	44	時間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('譲る', {'が': ['子供'], 'を': ['おもちゃ']}, '継続主体動作特定時点成立')
6182	美輪明宏が1時間以内にメディアを賑わせた。	美輪明宏はそのメディアを賑わせるのに2時間以上費やした。	contradiction	44	時間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('賑わせる', {'が': ['美輪明宏'], 'を': ['メディア']}, '継続主体動作特定時点成立')
6183	子供たちが3時間以内に保育園を見学した。	子供たちはその保育園を見学するのに8時間以上費やした。	contradiction	44	時間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('見学する', {'が': ['子供たち'], 'を': ['保育園']}, '継続主体動作特定時点成立')
6184	田中さんが2時間以内に選挙を戦った。	田中さんはその選挙を戦うのに3時間以上費やした。	contradiction	44	時間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('戦う', {'が': ['田中さん'], 'を': ['選挙']}, '継続主体動作特定時点成立')
6185	人間が4時間以内にゾンビを殺した。	人間はそのゾンビを殺すのに7時間以上費やした。	contradiction	44	時間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('殺す', {'が': ['人間'], 'を': ['ゾンビ']}, '継続主体動作特定時点成立')
6186	山田が3時間以内に地面を固めた。	山田はその地面を固めるのに4時間以上費やした。	contradiction	44	時間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('固める', {'が': ['山田'], 'を': ['地面']}, '継続主体動作特定時点成立')
6187	私たちが7時間以内に本州を縦断した。	私たちはその本州を縦断するのに5時間以上費やした。	neutral	44	時間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('縦断する', {'が': ['私たち'], 'を': ['本州']}, '継続主体動作特定時点成立')
6188	山田さんが6時間以内に記憶力を高めた。	山田さんはその記憶力を高めるのに4時間以上費やした。	neutral	44	時間	random	2区間比較（以内/以上）	継続主体変化	('高める', {'が': ['山田さん', '鈴木さん', '音楽'], 'を': ['記憶力']}, '継続主体変化')
6189	ピッチャーが5時間以内に失点を抑えた。	ピッチャーはその失点を抑えるのに3時間以上費やした。	neutral	44	時間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('抑える', {'が': ['ピッチャー'], 'を': ['失点']}, '継続主体動作特定時点成立')
6190	そのカメラが9時間以内に一瞬を捕らえた。	そのカメラはその一瞬を捕らえるのに5時間以上費やした。	neutral	44	時間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('捕らえる', {'が': ['そのカメラ'], 'を': ['一瞬']}, '継続主体動作特定時点成立')
6191	社長が6時間以内に経営を圧迫した。	社長はその経営を圧迫するのに1時間以上費やした。	neutral	44	時間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('圧迫する', {'が': ['社長'], 'を': ['経営']}, '継続主体動作特定時点成立')
6192	子供たちが5時間以内に明かりを落とした。	子供たちはその明かりを落とすのに3時間以上費やした。	neutral	44	時間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('落とす', {'が': ['子供たち'], 'を': ['明かり']}, '継続主体動作特定時点成立')
6193	友達が5時間以内に引き戸を開けた。	友達はその引き戸を開けるのに2時間以上費やした。	neutral	44	時間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('開ける', {'が': ['友達'], 'を': ['引き戸']}, '継続主体動作特定時点成立')
6194	彼が9時間以内に嘘を使った。	彼はその嘘を使うのに2時間以上費やした。	neutral	44	時間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('使う', {'が': ['彼'], 'を': ['嘘']}, '継続主体動作特定時点成立')
6195	友達が6時間以内に意識を持てた。	友達はその意識を持てるのに1時間以上費やした。	neutral	44	時間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('持てる', {'が': ['友達'], 'を': ['意識']}, '継続主体動作特定時点成立')
6196	私が8時間以内に電話を使った。	私はその電話を使うのに3時間以上費やした。	neutral	44	時間	random	2区間比較（以内/以上）	継続主体動作特定時点成立	('使う', {'が': ['私'], 'を': ['電話']}, '継続主体動作特定時点成立')
